"FIPSCode","COVIDCDR2020","COVIDCDR2021","countyName","stateFIPS","countyFIPS","state"
"30055",279.2321117,174.4186047,"McCone",30,55,"Montana"
"30051",296.8827313,256.6735113,"Liberty",30,51,"Montana"
"30037",583.9416058,482.509047,"Golden Valley",30,37,"Montana"
"30107",114.7776184,96.89922481,"Wheatland",30,107,"Montana"
"30109",772.5321888,321.5434084,"Wibaux",30,109,"Montana"
"30011",258.9928058,420.7573633,"Carter",30,11,"Montana"
"30091",206.3037249,56.72149745,"Sheridan",30,91,"Montana"
"30041",227.300651185649,172.956946074495,"Hill",30,41,"Montana"
"30065",210.748155953635,369.306524415265,"Musselshell",30,65,"Montana"
"30093",179.21146953405,144.165535956581,"Silver Bow",30,93,"Montana"
"30083",140.387821356497,159.080866106938,"Richland",30,83,"Montana"
"30005",359.401955146636,100.2434484,"Blaine",30,5,"Montana"
"30021",236.513120846942,258.223868867183,"Dawson",30,21,"Montana"
"30031",46.9759248385203,50.8315613880596,"Gallatin",30,31,"Montana"
"30079",334.5724907,459.1368228,"Prairie",30,79,"Montana"
"30071",360.923965351299,238.549618320611,"Phillips",30,71,"Montana"
"30059",312.9890454,153.2175689,"Meagher",30,59,"Montana"
"30003",504.973221117062,177.318633875569,"Big Horn",30,3,"Montana"
"30095",131.72338090011,199.137072685032,"Stillwater",30,95,"Montana"
"30017",144.165535956581,226.738327175008,"Custer",30,17,"Montana"
"30047",99.2285778304152,191.102756892231,"Lake",30,47,"Montana"
"30023",117.133425620275,137.130801687764,"Deer Lodge",30,23,"Montana"
"30007",158.870256,249.169435215947,"Broadwater",30,7,"Montana"
"30035",327.415599534342,181.435517816968,"Glacier",30,35,"Montana"
"30057",137.962750057484,135.150354769681,"Madison",30,57,"Montana"
"30043",98.5302569997537,120.763223572981,"Jefferson",30,43,"Montana"
"30105",239.170874302418,198.965380023876,"Valley",30,105,"Montana"
"30103",797.8723404,521.5123859,"Treasure",30,103,"Montana"
"30081",94.4053586279755,271.192371621031,"Ravalli",30,81,"Montana"
"30015",20.44641336,67.63611769,"Chouteau",30,15,"Montana"
"30039",180.9408926,119.7963462,"Granite",30,39,"Montana"
"30001",51.04753802,231.530204167544,"Beaverhead",30,1,"Montana"
"30045",475.4829123,98.03921569,"Judith Basin",30,45,"Montana"
"30013",185.893540199478,156.242602149519,"Cascade",30,13,"Montana"
"30027",184.016824395373,155.252716922546,"Fergus",30,27,"Montana"
"30077",34.63703276,243.204577968526,"Powell",30,77,"Montana"
"30067",46.9759248385203,50.8315613880596,"Gallatin",30,67,"Montana"
"30025",159.5214357,132.4942034,"Fallon",30,25,"Montana"
"30073",20.37351443,100.3680161,"Pondera",30,73,"Montana"
"30069",720.0,1550.387597,"Petroleum",30,69,"Montana"
"30075",141.760189,58.78894768,"Powder River",30,75,"Montana"
"30111",126.878130217028,151.042915368017,"Yellowstone",30,111,"Montana"
"30053",70.4686162983842,279.288549169484,"Lincoln",30,53,"Montana"
"30089",136.765888978278,302.67753201397,"Sanders",30,89,"Montana"
"30029",70.4587435492164,154.748556761215,"Flathead",30,29,"Montana"
"30063",52.2593750790212,82.9534790186352,"Missoula",30,63,"Montana"
"30009",113.475177304965,138.914613817374,"Carbon",30,9,"Montana"
"30033",302.5210084,415.282392,"Garfield",30,33,"Montana"
"30061",131.147541,290.6373261366,"Mineral",30,61,"Montana"
"30097",130.3285365,215.3432032,"Sweet Grass",30,97,"Montana"
"30049",97.1967882800394,136.001554303478,"Lewis and Clark",30,49,"Montana"
"30101",48.66180049,179.8561151,"Toole",30,101,"Montana"
"30099",38.51709196,271.348762968875,"Teton",30,99,"Montana"
"30019",433.9963834,237.8121284,"Daniels",30,19,"Montana"
"30085",452.865064695009,184.928340268146,"Roosevelt",30,85,"Montana"
"30087",513.371537726839,184.071665234998,"Rosebud",30,87,"Montana"
