"FIPSCode","excCDR2020","excCDR2021","countyName","stateFIPS","countyFIPS","state"
"46061",-346.220427005193,114.318376679051,"Hanson",46,61,"South Dakota"
"46011",167.950425667458,14.4529556294262,"Brookings",46,11,"South Dakota"
"46119",0.0,135.869565217391,"Sully",46,119,"South Dakota"
"46043",916.784203102962,673.520028358738,"Douglas",46,43,"South Dakota"
"46013",279.395252891871,-15.741007949209,"Brown",46,13,"South Dakota"
"46107",742.574257425743,323.362974939369,"Potter",46,107,"South Dakota"
"46091",45.5580865603645,302.114803625378,"Marshall",46,91,"South Dakota"
"46111",-42.9553264604811,506.542845082313,"Sanborn",46,111,"South Dakota"
"46115",473.186119873817,79.6305144131231,"Spink",46,115,"South Dakota"
"46135",43.1294746829984,55.8227413260048,"Yankton",46,135,"South Dakota"
"46079",-142.222222222222,137.943718962663,"Lake",46,79,"South Dakota"
"46027",-282.220131702728,-218.1385510312,"Clay",46,27,"South Dakota"
"46093",6.73763643713785,38.1730067051716,"Meade",46,93,"South Dakota"
"46101",188.768286927796,189.993666877771,"Moody",46,101,"South Dakota"
"46105",1026.54867256637,531.914893617021,"Perkins",46,105,"South Dakota"
"46005",84.0645195187306,-94.1176470588235,"Beadle",46,5,"South Dakota"
"46095",722.767165720186,1047.66893661603,"Mellette",46,95,"South Dakota"
"46019",-77.7076250607091,115.096873201611,"Butte",46,19,"South Dakota"
"46059",702.42656449553,1096.77419354839,"Hand",46,59,"South Dakota"
"46057",452.781371280724,-336.430631207946,"Hamlin",46,57,"South Dakota"
"46073",1054.48154657294,122.02562538133,"Jerauld",46,73,"South Dakota"
"46023",472.001716369878,-130.576713819369,"Charles Mix",46,23,"South Dakota"
"46045",302.64817150063,124.223602484472,"Edmunds",46,45,"South Dakota"
"46069",1268.83425852498,1452.78450363196,"Hyde",46,69,"South Dakota"
"46037",682.405016599041,203.101920236337,"Day",46,37,"South Dakota"
"46125",371.014492753623,-57.4514535217741,"Turner",46,125,"South Dakota"
"46121",454.593508827572,365.945538693359,"Todd",46,121,"South Dakota"
"46129",207.390648567119,456.794822992006,"Walworth",46,129,"South Dakota"
"46097",525.164113785558,735.612289052358,"Miner",46,97,"South Dakota"
"46099",173.385788449059,61.193371052526,"Minnehaha",46,99,"South Dakota"
"46117",-99.866844207723,363.756613756614,"Stanley",46,117,"South Dakota"
"46081",166.26068128214,176.150723749713,"Lawrence",46,81,"South Dakota"
"46123",466.535079849273,17.940437746681,"Tripp",46,123,"South Dakota"
"46055",911.528150134048,489.130434782609,"Haakon",46,55,"South Dakota"
"46109",68.1729645500584,19.6521568242115,"Roberts",46,109,"South Dakota"
"46025",-78.2472613458529,-103.788271925272,"Clark",46,25,"South Dakota"
"46015",0.0,-228.789323164919,"Brule",46,15,"South Dakota"
"46071",1002.07325501037,1324.96513249651,"Jackson",46,71,"South Dakota"
"46021",508.720930232558,870.195794053662,"Campbell",46,21,"South Dakota"
"46065",152.792711221776,90.4210228878214,"Hughes",46,65,"South Dakota"
"46039",0.0,93.5453695042095,"Deuel",46,39,"South Dakota"
"46017",1694.91525423729,1401.8691588785,"Buffalo",46,17,"South Dakota"
"46049",974.477958236659,514.98127340824,"Faulk",46,49,"South Dakota"
"46007",265.878877400295,617.102556567734,"Bennett",46,7,"South Dakota"
"46087",407.079646017699,281.195079086116,"McCook",46,87,"South Dakota"
"46041",732.807215332582,934.579439252336,"Dewey",46,41,"South Dakota"
"46075",217.864923747277,225.733634311512,"Jones",46,75,"South Dakota"
"46031",510.464522715671,438.709677419355,"Corson",46,31,"South Dakota"
"46003",913.408841797589,582.665695557174,"Aurora",46,3,"South Dakota"
"46053",1206.46766169154,402.11108318673,"Gregory",46,53,"South Dakota"
"46051",200.856989823246,-26.5922084829145,"Grant",46,51,"South Dakota"
"46083",84.3428921944487,-13.3252394841652,"Lincoln",46,83,"South Dakota"
"46127",17.9479509422674,-278.667140993715,"Union",46,127,"South Dakota"
"46067",270.526173407277,-134.934556739981,"Hutchinson",46,67,"South Dakota"
"46009",458.912949949806,228.2779283778,"Bon Homme",46,9,"South Dakota"
"46033",23.6826524570752,-58.3566760037348,"Custer",46,33,"South Dakota"
"46047",215.858396891639,474.396539695828,"Fall River",46,47,"South Dakota"
"46077",135.527589545015,269.48989412897,"Kingsbury",46,77,"South Dakota"
"46103",215.507483904851,256.580481940681,"Pennington",46,103,"South Dakota"
"46089",437.864887406172,579.23045097228,"McPherson",46,89,"South Dakota"
"46035",155.622489959839,0.0,"Davison",46,35,"South Dakota"
"46102",480.489225393128,323.553202441356,"Southwest Central South Dakota",46,102,"South Dakota"
"46137",490.396403759706,755.984880302394,"Ziebach",46,137,"South Dakota"
"46063",-75.9301442672741,-150.829562594268,"Harding",46,63,"South Dakota"
"46085",402.144772117962,212.935853074261,"Lyman",46,85,"South Dakota"
"46029",296.924708377519,119.676170362548,"Codington",46,29,"South Dakota"
